"customer_id";"first_name";"middle_name";"last_name";"address_line_1";"addess_line_2";"city";"state_province_code";"country_region_code";"state_name";"territory_name";"territory_group";"start_date";"end_date";"is_active"
"21724";"Mandy";"";"Yang";"33 RiverRock Dr";"";"Concord";"CA ";"US";"California";"Southwest";"North America";"2025-06-19";"";"1"
"21698";"Tracy";"";"She";"8251 La Mar.";"";"Concord";"CA ";"US";"California";"Southwest";"North America";"2025-02-22";"";"1"
"21697";"Dalton";"C";"Powell";"1971 Cleveland Ave.";"";"Woodland Hills";"CA ";"US";"California";"Southwest";"North America";"2025-09-28";"";"1"
"21692";"Savannah";"L";"Ward";"6149 Everett Court";"";"Yakima";"WA ";"US";"Washington";"Northwest";"North America";"2025-06-19";"";"1"
"21684";"Mariah";"R";"Bennett";"62, rue de l´Esplanade";"";"Roubaix";"59 ";"FR";"Nord";"France";"Europe";"2025-07-19";"";"1"
"21682";"Katrina";"";"Goel";"9428 Redrock Dr.";"";"Bury";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-09-12";"";"1"
"21675";"Adriana";"";"Rana";"27, place Beaubernard";"";"Paris";"75 ";"FR";"Seine (Paris)";"France";"Europe";"2025-12-23";"";"1"
"21666";"Leslie";"";"Jimenez";"Hansaallee 8959";"";"Berlin";"NW ";"DE";"Nordrhein-Westfalen";"Germany";"Europe";"2025-09-01";"";"1"
"21650";"Cedric";"";"Zeng";"7895 Arlington Way";"";"Coronado";"CA ";"US";"California";"Southwest";"North America";"2025-01-23";"";"1"
"18354";"Alvin";"A";"Nara";"4833 Maine Dr.";"Unit C4";"Burlingame";"CA ";"US";"California";"Southwest";"North America";"2025-03-31";"";"1"
"18352";"Noah";"A";"Thomas";"5446 Via Estrella";"";"Chula Vista";"CA ";"US";"California";"Southwest";"North America";"2025-10-17";"";"1"
"18346";"Anna";"H";"Flores";"4525 Benedict Ct.";"";"Imperial Beach";"CA ";"US";"California";"Southwest";"North America";"2025-01-28";"";"1"
"18342";"Victoria";"";"James";"1867 Seville";"";"National City";"CA ";"US";"California";"Southwest";"North America";"2025-05-03";"";"1"
"18336";"Carla";"J";"Gonzalez";"8901 Fourth Street";"";"Malabar";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-05-23";"";"1"
"18334";"Edwin";"";"Ye";"1652 Willcrest Circle";"";"Cloverdale";"SA ";"AU";"South Australia";"Australia";"Pacific";"2023-05-14";"";"1"
"18311";"Jennifer";"B";"Mitchell";"838 C Northwood Dr.";"";"El Cajon";"CA ";"US";"California";"Southwest";"North America";"2025-11-22";"";"1"
"18303";"Shannon";"R";"Serrano";"9064 La Paz";"";"North Sydney";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-05-25";"";"1"
"18295";"Ajay";"";"Solanki";"5486 Olivera Road";"";"Brisbane";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-03-29";"";"1"
"18293";"Austin";"W";"Butler";"5058 Anchor Ave";"";"Rockhampton";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-01-05";"";"1"
"18286";"Holly";"M";"Suri";"2547 San Ramon Road";"";"Caloundra";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-01-27";"";"1"
"18267";"Brad";"C";"Jai";"2951 Dublin";"";"Goulburn";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-01-25";"";"1"
"18253";"Trisha";"";"Guo";"188, rue de Linois";"";"Melbourne";"VIC";"AU";"Victoria";"Australia";"Pacific";"2025-04-18";"";"1"
"18245";"Misty";"M";"Goel";"8228 Kinross Dr.";"";"Brisbane";"QLD";"AU";"Queensland";"Australia";"Pacific";"2023-04-23";"";"1"
"18227";"Miranda";"E";"Diaz";"9681 VistaView Way";"";"Lynnwood";"WA ";"US";"Washington";"Northwest";"North America";"2025-09-06";"";"1"
"18225";"Paige";"M";"Jenkins";"5281 Miller Avenue";"";"Marysville";"WA ";"US";"Washington";"Northwest";"North America";"2025-10-13";"";"1"
"18220";"Brent";"";"Huang";"1903 Vista Place";"";"Brisbane";"QLD";"AU";"Queensland";"Australia";"Pacific";"2023-04-14";"";"1"
"18219";"Felicia";"J";"Gomez";"9790 Berrellesa St.";"";"Wollongong";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-04-29";"";"1"
"18211";"Jaclyn";"";"Sun";"5914 Hazel Drive";"";"Caloundra";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-02-06";"";"1"
"18209";"Ann";"";"Chandra";"3340 Baywood Drive";"";"Goulburn";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-04-17";"";"1"
"18202";"Erika";"A";"Gill";"1045 Lolita Drive";"";"Townsville";"QLD";"AU";"Queensland";"Australia";"Pacific";"2023-05-07";"";"1"
"18162";"Misty";"H";"Pal";"401, rue Jean Mermoz";"";"Colombes";"92 ";"FR";"Hauts de Seine";"France";"Europe";"2025-09-17";"";"1"
"18161";"Tanya";"M";"Sanz";"67, cours Mirabeau";"";"Cergy";"95 ";"FR";"Val d'Oise";"France";"Europe";"2025-05-01";"";"1"
"18143";"Chad";"";"Shen";"7755, rue Ste-Honoré";"";"Paris";"75 ";"FR";"Seine (Paris)";"France";"Europe";"2023-09-12";"";"1"
"18137";"Gabriel";"R";"Kumar";"Midi-Couleurs";"";"Saint Germain en Laye";"78 ";"FR";"Yveline";"France";"Europe";"2023-08-11";"";"1"
"18134";"Melody";"";"Romero";"Hunzinger Allee 292";"";"Hof";"BY ";"DE";"Bayern";"Germany";"Europe";"2024-01-20";"";"1"
"18118";"Megan";"A";"Reed";"757 Pine Creek Way";"";"Newton";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-11-06";"";"1"
"18112";"Sophia";"D";"Gonzalez";"7750 Coastal Blvd.";"";"San Francisco";"CA ";"US";"California";"Southwest";"North America";"2025-05-18";"";"1"
"18110";"Austin";"B";"Li";"4982 Ultra Way";"";"Long Beach";"CA ";"US";"California";"Southwest";"North America";"2025-01-11";"";"1"
"18101";"Bailey";"";"Turner";"8186 St. Michael Drive";"#a";"Novato";"CA ";"US";"California";"Southwest";"North America";"2025-10-26";"";"1"
"18087";"Marcus";"J";"Long";"3202 La Vuelta";"";"Grossmont";"CA ";"US";"California";"Southwest";"North America";"2025-08-06";"";"1"
"18086";"Jaclyn";"R";"Zeng";"5665 Myrtle Drive";"";"Concord";"CA ";"US";"California";"Southwest";"North America";"2025-08-19";"";"1"
"18085";"Christy";"U";"Nath";"5288 Carletto Drive";"";"Colma";"CA ";"US";"California";"Southwest";"North America";"2025-09-04";"";"1"
"18075";"Courtney";"C";"Adams";"6089 Santa Fe Dr.";"";"Torrance";"CA ";"US";"California";"Southwest";"North America";"2025-10-13";"";"1"
"18061";"Jesse";"A";"Bailey";"5942 Laurel";"";"Daly City";"CA ";"US";"California";"Southwest";"North America";"2025-06-21";"";"1"
"18053";"Stefanie";"";"Smith";"3605 Sinclair Ave.";"";"Charlotte";"NC ";"US";"North Carolina";"Southeast";"North America";"2025-01-19";"";"1"
"18017";"Kurt";"A";"Shan";"Höhenstr 9479";"";"Berlin";"SL ";"DE";"Saarland";"Germany";"Europe";"2025-01-25";"";"1"
"18008";"Deanna";"D";"Sai";"6, rue Lafayette";"";"Drancy";"93 ";"FR";"Seine Saint Denis";"France";"Europe";"2023-06-24";"";"1"
"17387";"Aidan";"";"Alexander";"9020 Starflower Dr.";"";"Metchosin";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-01-29";"";"1"
"17386";"Alexandra";"";"Scott";"4106 Entrada Circle";"";"Woodburn";"OR ";"US";"Oregon";"Northwest";"North America";"2025-05-21";"";"1"
"17364";"Ian";"A";"Perry";"7434 Weaver Lane";"";"Lakewood";"CA ";"US";"California";"Southwest";"North America";"2025-10-26";"";"1"
"17346";"Edgar";"O";"Lopez";"6949 Brookview Drive";"";"Brisbane";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-04-25";"";"1"
"17337";"Marcus";"T";"Davis";"5609 Huron Dr";"";"Westminster";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-02-12";"";"1"
"17329";"Jasmine";"";"Wilson";"4593 Mendouno Dr.";"";"Coffs Harbour";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-02-28";"";"1"
"17321";"Kate";"";"Kumar";"8674 Marina Vill Pkwy.";"";"Hawthorne";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-09-20";"";"1"
"17320";"Alan";"";"Zhu";"8995 Stanford St.";"";"Darlinghurst";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-02-07";"";"1"
"17311";"Kimberly";"D";"Reed";"8138 Golf Club Road";"";"Melton";"VIC";"AU";"Victoria";"Australia";"Pacific";"2025-10-31";"";"1"
"17305";"Neil";"";"Torres";"9959 Stonewood Dr.";"";"Malabar";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-01-07";"";"1"
"17304";"Haley";"L";"Campbell";"8394 Summertime Dr.";"";"Gold Coast";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-08-26";"";"1"
"17303";"Terrence";"R";"Tang";"2313 Santa Cruz Drive";"";"Darlinghurst";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-07-26";"";"1"
"17297";"Tommy";"";"Kumar";"1880 Birchwood";"";"Matraville";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-02-12";"";"1"
"17262";"Kristy";"B";"Martin";"4566 Bermad Drive";"";"Bellflower";"CA ";"US";"California";"Southwest";"North America";"2025-05-07";"";"1"
"17238";"Jordan";"";"Patterson";"3426 Serrana Ct";"";"Geelong";"VIC";"AU";"Victoria";"Australia";"Pacific";"2025-01-20";"";"1"
"17237";"Bridget";"";"Shen";"7340 Green St.";"";"Rockhampton";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-02-12";"";"1"
"17235";"Joshua";"";"Jackson";"7340 Green St.";"";"Geelong";"VIC";"AU";"Victoria";"Australia";"Pacific";"2025-05-14";"";"1"
"17230";"Lance";"C";"Suarez";"199 Clymer Ct.";"";"Gold Coast";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-03-02";"";"1"
"17228";"Krystal";"";"Zimmerman";"515 Bayview Ct.";"";"Bendigo";"VIC";"AU";"Victoria";"Australia";"Pacific";"2025-07-05";"";"1"
"17219";"Kelsey";"L";"Sharma";"27, place Beaubernard";"";"Colombes";"92 ";"FR";"Hauts de Seine";"France";"Europe";"2025-08-04";"";"1"
"17213";"Calvin";"J";"Goel";"2545 Boxer Blvd";"";"Berks";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-05-27";"";"1"
"17180";"Timothy";"S";"Rogers";"3184 Roskelley Dr.";"";"Issaquah";"WA ";"US";"Washington";"Northwest";"North America";"2025-10-18";"";"1"
"17178";"Trisha";"L";"Liang";"37 Peachwillow Lane";"";"Beverly Hills";"CA ";"US";"California";"Southwest";"North America";"2025-11-23";"";"1"
"17168";"Jada";"";"Perez";"9162 California Street";"";"Port Orchard";"WA ";"US";"Washington";"Northwest";"North America";"2025-05-17";"";"1"
"17162";"Rachel";"";"Blue";"1061 Delta Fair Blvd.";"";"Milwaukie";"OR ";"US";"Oregon";"Northwest";"North America";"2025-04-08";"";"1"
"17152";"Jack";"L";"Wang";"6046 Dale Pl";"";"Woodburn";"OR ";"US";"Oregon";"Northwest";"North America";"2025-07-09";"";"1"
"17146";"Juan";"";"Cook";"8055 Corrinne Court";"";"Glendale";"CA ";"US";"California";"Southwest";"North America";"2025-10-13";"";"1"
"17111";"Jenny";"B";"Chande";"Moritzstr 12";"";"Berlin";"HE ";"DE";"Hessen";"Germany";"Europe";"2025-01-31";"";"1"
"17104";"Clifford";"";"Rodriguez";"Hauptstr 6057";"";"München";"NW ";"DE";"Nordrhein-Westfalen";"Germany";"Europe";"2025-03-06";"";"1"
"17088";"Wayne";"V";"Yuan";"19, rue de l´Esplanade";"";"Paris";"75 ";"FR";"Seine (Paris)";"France";"Europe";"2025-06-27";"";"1"
"17086";"Xavier";"";"Anderson";"Krönerweg 5615";"";"Bottrop";"NW ";"DE";"Nordrhein-Westfalen";"Germany";"Europe";"2024-07-22";"";"1"
"17076";"Neil";"L";"Serrano";"4880 Viewpoint Ct.";"";"Cranbourne";"VIC";"AU";"Victoria";"Australia";"Pacific";"2025-07-18";"";"1"
"17069";"Christy";"";"Zheng";"7254 Buchanan Road";"";"Port Macquarie";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-02-17";"";"1"
"17062";"Christy";"";"Lu";"4000 Krueger Drive";"";"Goulburn";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-01-06";"";"1"
"17055";"Willie";"";"She";"5742 Curtis Drive";"";"Darlinghurst";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-02-09";"";"1"
"17028";"Grace";"A";"Richardson";"1368 Palms Drive";"";"Renton";"WA ";"US";"Washington";"Northwest";"North America";"2025-04-27";"";"1"
"17026";"Jordan";"";"Li";"6122 Orange St";"";"Port Hammond";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-02-05";"";"1"
"17002";"Dylan";"";"Martin";"9444 Warmcastle Ct.";"";"Oregon City";"OR ";"US";"Oregon";"Northwest";"North America";"2025-10-26";"";"1"
"16710";"Carla";"";"Arthur";"6086 Glen Wood Drive";"";"Milsons Point";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-06-10";"";"1"
"16703";"Denise";"";"Sanchez";"8679 Mt. Tamlapais Place";"";"Hobart";"TAS";"AU";"Tasmania";"Australia";"Pacific";"2023-01-17";"";"1"
"16701";"Laura";"";"Zheng";"4428 Jones Rd.";"";"North Ryde";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-01-26";"";"1"
"16693";"Ethan";"G";"Coleman";"6705 Tweed Lane";"";"Caloundra";"QLD";"AU";"Queensland";"Australia";"Pacific";"2023-01-29";"";"1"
"16687";"Lawrence";"C";"Romero";"1386 Eastgate";"";"Malabar";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-01-11";"";"1"
"16685";"Robin";"";"Dominguez";"3296 Trinity Ave";"";"Port Macquarie";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-01-15";"";"1"
"16679";"Amber";"E";"Carter";"3731 Broadmoor Avenue";"";"Melbourne";"VIC";"AU";"Victoria";"Australia";"Pacific";"2025-01-19";"";"1"
"16668";"Levi";"";"Malhotra";"3005 Banyan Way";"";"Chicago";"IL ";"US";"Illinois";"Central";"North America";"2025-03-29";"";"1"
"16659";"Emily";"";"Jones";"9716 Broadmoor Drive";"";"Goulburn";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-01-10";"";"1"
"16650";"Kaitlyn";"J";"Green";"2656 Stafford Ave.";"";"Oregon City";"OR ";"US";"Oregon";"Northwest";"North America";"2025-10-14";"";"1"
"16642";"Mason";"L";"Mitchell";"1983 Cliffside Drive";"";"Yakima";"WA ";"US";"Washington";"Northwest";"North America";"2025-11-03";"";"1"
"16637";"Evan";"";"King";"7492 Duckhorn Court";"";"Port Macquarie";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-02-02";"";"1"
"16636";"Danny";"V";"Gomez";"8022 Camino Verde";"";"South Melbourne";"VIC";"AU";"Victoria";"Australia";"Pacific";"2022-12-28";"";"1"
"16628";"Francisco";"";"Prasad";"1970 Napa Ct.";"";"Lane Cove";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-08-18";"";"1"
"16627";"Claudia";"R";"Chen";"5955 Colfax Street";"";"Findon";"SA ";"AU";"South Australia";"Australia";"Pacific";"2025-01-23";"";"1"
"16625";"Grant";"C";"Deng";"8759 Pastime Dr.";"";"Hervey Bay";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-03-29";"";"1"
"16611";"Dylan";"E";"Rodriguez";"7135 Pinehurst Court";"";"Port Macquarie";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-01-25";"";"1"
"16600";"Janet";"V";"Suarez";"112, avenue du Québec";"";"Sèvres";"92 ";"FR";"Hauts de Seine";"France";"Europe";"2025-04-23";"";"1"
"16594";"Andrew";"C";"Jones";"2855 Playa";"";"Peterborough";"ENG";"GB";"England";"United Kingdom";"Europe";"2024-04-28";"";"1"
"16561";"Kurt";"";"Yuan";"8869 C Olivera Rd";"";"Leeds";"ENG";"GB";"England";"United Kingdom";"Europe";"2024-04-03";"";"1"
"16560";"Kelvin";"E";"Sun";"387, rue des Berges";"";"Saint-Denis";"93 ";"FR";"Seine Saint Denis";"France";"Europe";"2024-11-23";"";"1"
"16559";"Candace";"G";"Martinez";"2, rue Lamarck";"";"Cergy";"95 ";"FR";"Val d'Oise";"France";"Europe";"2024-12-01";"";"1"
"16553";"Gabriella";"J";"Roberts";"8170 Money Dr.";"";"Esher-Molesey";"ENG";"GB";"England";"United Kingdom";"Europe";"2024-03-27";"";"1"
"16544";"Eduardo";"M";"Morgan";"40, rue Royale";"";"Saint Germain en Laye";"78 ";"FR";"Yveline";"France";"Europe";"2025-07-09";"";"1"
"16542";"Jésus";"L";"Ortega";"1217 Mariposa";"";"Gloucestershire";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-06-16";"";"1"
"16528";"Dominique";"";"Garcia";"2020 Bell Dr.";"";"Melton";"VIC";"AU";"Victoria";"Australia";"Pacific";"2023-01-01";"";"1"
"16511";"Joe";"G";"Raman";"3870 Gonzalez Court";"";"Cambridge";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-01-10";"";"1"
"16501";"Vanessa";"V";"Wood";"962 Gonzalez Court";"";"Seattle";"WA ";"US";"Washington";"Northwest";"North America";"2025-08-10";"";"1"
"16495";"Monique";"";"Ramos";"3207 Mario Way";"";"Warrnambool";"VIC";"AU";"Victoria";"Australia";"Pacific";"2022-12-26";"";"1"
"16485";"Ian";"A";"Foster";"1008 Lydia Lane";"";"Burbank";"CA ";"US";"California";"Southwest";"North America";"2025-09-19";"";"1"
"16483";"Warren";"S";"Jai";"9276 Blackwood Drive";"";"Melbourne";"VIC";"AU";"Victoria";"Australia";"Pacific";"2022-12-10";"";"1"
"16475";"Kurt";"L";"Anand";"Heiderweg 4983";"";"Essen";"HH ";"DE";"Hamburg";"Germany";"Europe";"2024-05-09";"";"1"
"16441";"Jason";"";"Young";"Reiherweg 54";"";"Darmstadt";"HE ";"DE";"Hessen";"Germany";"Europe";"2025-01-23";"";"1"
"16425";"Lisa";"S";"Lu";"70, rue Georges-Clémenceau";"";"Roissy en Brie";"77 ";"FR";"Seine et Marne";"France";"Europe";"2024-10-21";"";"1"
"16408";"Arthur";"D";"Madan";"4024, rue Surcouf";"";"Paris";"75 ";"FR";"Seine (Paris)";"France";"Europe";"2024-09-20";"";"1"
"16403";"Byron";"R";"Suarez";"255, avenue Foch";"";"Paris La Defense";"92 ";"FR";"Hauts de Seine";"France";"Europe";"2025-11-17";"";"1"
"16402";"Alexander";"K";"Martin";"469 Robinson St.";"";"Oxford";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-11-13";"";"1"
"16383";"Brian";"A";"Kelly";"1454 Hillridge Way";"";"Redwood City";"CA ";"US";"California";"Southwest";"North America";"2025-02-08";"";"1"
"12511";"Grant";"";"Chander";"35, avenue des Laurentides";"";"Paris";"75 ";"FR";"Seine (Paris)";"France";"Europe";"2025-06-05";"";"1"
"12501";"Cory";"E";"Sai";"Am Gallberg 65";"";"Solingen";"NW ";"DE";"Nordrhein-Westfalen";"Germany";"Europe";"2024-09-05";"";"1"
"12495";"Lucas";"L";"Miller";"Postenweg 3138";"";"Frankfurt";"HE ";"DE";"Hessen";"Germany";"Europe";"2024-08-26";"";"1"
"12479";"Priscilla";"J";"Tang";"Im Himmelsweg 89";"";"Frankfurt";"HE ";"DE";"Hessen";"Germany";"Europe";"2024-08-12";"";"1"
"12478";"Ruben";"";"Mehta";"Welt Platz 4";"";"Bottrop";"NW ";"DE";"Nordrhein-Westfalen";"Germany";"Europe";"2025-12-07";"";"1"
"12462";"Levi";"J";"Suri";"Zollhof 6866";"";"Sulzbach Taunus";"SL ";"DE";"Saarland";"Germany";"Europe";"2024-08-15";"";"1"
"12454";"Samuel";"K";"Griffin";"4074 Northwood Dr";"";"Bremerton";"WA ";"US";"Washington";"Northwest";"North America";"2025-03-16";"";"1"
"12453";"Madison";"";"Bennett";"4742 Granada Dr.";"";"W. Linn";"OR ";"US";"Oregon";"Northwest";"North America";"2025-04-27";"";"1"
"12446";"Jasmine";"M";"Hall";"5366 Clayton Way";"";"La Jolla";"CA ";"US";"California";"Southwest";"North America";"2023-11-15";"";"1"
"12419";"Destiny";"A";"Bell";"8807 Soto St.";"";"Bremerton";"WA ";"US";"Washington";"Northwest";"North America";"2025-05-18";"";"1"
"12387";"Meredith";"M";"Vazquez";"2425, avenue de l´Europe";"";"Villeneuve-d'Ascq";"59 ";"FR";"Nord";"France";"Europe";"2025-08-29";"";"1"
"12386";"Katherine";"S";"Perry";"Erftplatz 654";"";"Erlangen";"BY ";"DE";"Bayern";"Germany";"Europe";"2024-07-10";"";"1"
"12376";"Holly";"E";"Perez";"4824 Kirkwood Ct.";"";"London";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-04-17";"";"1"
"12360";"Mario";"J";"Goel";"4898 Hillview Dr.";"";"North Sydney";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-12-24";"";"1"
"12352";"Ramon";"D";"Zhang";"3648 Willow Drive";"";"North Sydney";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-09-05";"";"1"
"12351";"Cara";"";"Zhang";"1860 Holiday Hill Dr.";"";"Sunbury";"VIC";"AU";"Victoria";"Australia";"Pacific";"2025-05-31";"";"1"
"12345";"Alison";"J";"Raje";"4037 Kiska Court";"";"Townsville";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-03-08";"";"1"
"12337";"Dustin";"";"Goldstein";"9343 Ironwood Way";"";"Lavender Bay";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-11-12";"";"1"
"12326";"Glenn";"A";"Zhou";"1516 Redbird Lane";"";"York";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-09-06";"";"1"
"12318";"Kristina";"";"Schmidt";"181 Buena Vista";"";"Warrington";"ENG";"GB";"England";"United Kingdom";"Europe";"2024-05-19";"";"1"
"12311";"Stanley";"E";"Weber";"7859 Green Valley Road";"";"London";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-08-25";"";"1"
"12302";"Kevin";"";"Coleman";"Reiherweg 5";"";"Frankfurt";"HE ";"DE";"Hessen";"Germany";"Europe";"2024-07-31";"";"1"
"12285";"Bethany";"";"Chande";"4855, rue des Ecoles";"";"Drancy";"93 ";"FR";"Seine Saint Denis";"France";"Europe";"2023-05-07";"";"1"
"12260";"Melinda";"";"Romero";"232 Pinnacle Drive";"";"Cheltenham";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-01-21";"";"1"
"12259";"Cindy";"R";"Madan";"1707 Ravenwood Dr.";"";"Berkshire";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-02-08";"";"1"
"12253";"Jenny";"L";"Sun";"6366 Dayton Court";"";"North Sydney";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2023-11-25";"";"1"
"12242";"Gilbert";"";"Liang";"4882 Darlene Drive";"";"Findon";"SA ";"AU";"South Australia";"Australia";"Pacific";"2023-11-23";"";"1"
"12226";"Faith";"A";"Ward";"Am Gallberg 24";"";"Hof";"BY ";"DE";"Bayern";"Germany";"Europe";"2024-04-26";"";"1"
"12219";"Kurt";"";"Nara";"1584 S. Forest Hill";"";"Roncq";"59 ";"FR";"Nord";"France";"Europe";"2023-03-01";"";"1"
"12204";"Bradley";"";"Jai";"9847 Galloway Dr.";"";"Beaverton";"OR ";"US";"Oregon";"Northwest";"North America";"2025-01-05";"";"1"
"12186";"Bryant";"P";"Srini";"9854 Martindale Drive";"";"Berkeley";"CA ";"US";"California";"Southwest";"North America";"2023-12-02";"";"1"
"12154";"Hailey";"M";"Adams";"4594 Rose Dr.";"";"Westminster";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-02-19";"";"1"
"12144";"Kelly";"";"Jenkins";"4511 Gathering Court";"";"Port Orchard";"WA ";"US";"Washington";"Northwest";"North America";"2025-02-27";"";"1"
"12143";"Logan";"K";"Turner";"2803 Fawn Glen Circle";"";"Port Orchard";"WA ";"US";"Washington";"Northwest";"North America";"2023-10-24";"";"1"
"12136";"Blake";"";"Turner";"7509 San Cristobal";"";"Cliffside";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-04-01";"";"1"
"12117";"Cameron";"";"Yang";"2672 Pansy Dr.";"";"Seattle";"WA ";"US";"Washington";"Northwest";"North America";"2025-07-11";"";"1"
